材料,457
电池,143
纳米,133
美国,114
石墨烯,89
金属,78
3D打印,72
能量,61
催化剂,54
表面,51
聚合物,50
生物,47
复合材料,46
新材料,44
太阳能电池,43
设备,42
电极,42
纤维,41
薄膜,41
钙钛矿,40
传感器,40
半导体,39
涂层,37
日本,36
强度,36
合金,36
电子,32
德国,31
温度,31
碳纳米管,31
器件,30
打印,30
汽车,29
分子,28
反应,28
玻璃,27
碳纤维,27
织物,26
量子,25
化学,25
医疗,25
俄罗斯,25
芯片,23
颗粒,23
水,23
人造,22
原子,22
密度,22
离子,22
二氧化碳,21
英国,21
光学,21
能源,21
锂离子,21
功能,21
低成本,21
工业,21
拉伸,21
锂电池,21
透明,21
电子设备,20
电能,20
高温,20
高强度,19
形状,19
新技术,19
燃料电池,19
硅,19
有机,18
智能,18
高达,18
陶瓷,17
合作开发,17
光,17
存储,17
碳,17
韩国,17
镍,17
取代,17
导电,17
再,17
太阳光,17
皮肤,17
厚度,17
发动机,17
细胞,17
实验,16
基底,16
太阳能,16
航空航天,16
弹性,16
混合,16
尺寸,16
显示屏,16
性,16
二维,16
膜,16
以上,15
理工学院,15
基,15
条件,15
掺杂,15
由于,15
变化,15
电子器件,15
稳定,15
转换,15
光电,15
晶体,15
机器人,15
锂,15
发电机,15
机械,14
激光,14
超材料,14
超,14
蜘蛛丝,14
超级电容器,14
飞机,14
沉积,14
安全,14
充电,14
辐射,14
超导,14
添加,13
加热,13
需,13
化合物,13
电解质,13
当,13
发生,13
学院,13
理论,13
石墨,13
水凝胶,13
支架,13
系统,13
钴,13
供电,13
二极管,13
液态,13
计算机,13
导电性,13
MOL,13
监测,13
实际,13
数据,13
航空,13
化,12
国防,12
标准,12
广泛,12
生长,12
高分子,12
成像,12
粉末,12
建筑,12
三维,12
储能,12
活性,12
纳米材料,12
特定,12
复合,12
显著,12
相当,12
电流,12
更好,12
商业化,12
美国能源部,12
理工大学,12
微型,12
墨水,12
100,12
溶液,11
多孔,11
金属材料,11
表明,11
冷却,11
药物,11
阳极,11
成,11
氮化硼,11
人工,11
燃料,11
橡胶,11
电,11
调控,11
显示,11
提出,11
仅,11
LED,11
空气,11
手机,11
再生能源,11
铁,11
欧盟,11
物质,11
长,11
多种,11
超薄,11
部件,11
氢,11
碳化硅,11
特点,11
军事,10
意义,10
储存,10
压力,10
士兵,10
不仅,10
更加,10
一样,10
完全,10
瑞士,10
阴极,10
美国麻省理工学院,10
各种,10
使用寿命,10
组装,10
纱线,10
中据,10
电动汽车,10
波长,10
热电,10
质量,10
工程,10
非常,10
℃,10
弯曲,10
毫米,10
信息,10
层,10
州立大学,10
随后,10
物体,10
OLED,10
提取,10
钛,10
激光器,10
航天,10
率,9
物理,9
加工,9
溶剂,9
莱斯,9
涂料,9
廉价,9
回收,9
相容性,9
治疗,9
塑料,9
大幅,9
近,9
还原,9
制得,9
涂覆,9
泡沫,9
反射,9
弹性体,9
韧性,9
钢铁,9
电子产品,9
光子,9
首先,9
液体,9
最终,9
微米,9
美国斯坦福大学,9
寿命,9
研究进展,9
联邦,9
保证,9
凝胶,9
响应,9
聚,9
延长,9
肌肉,9
只有,9
流体,9
Today,9
AOZ,9
电压,9
循环,9
发电,9
海军,9
重点,9
方向,9
因此,9
促进,9
大规模,9
释放,8
自身,8
气体,8
超高,8
晶体管,8
两种,8
科研,8
微生物,8
只,8
调节,8
立,8
光纤,8
而成,8
然后,8
计算,8
充放电,8
硅基,8
碲,8
阶段,8
需求,8
超级,8
粒子,8
适用,8
纳米级,8
锑,8
纺织品,8
纸,8
服装,8
海水,8
科学技术,8
超轻,8
原料,8
大小,8
隐形,8
光谱,8
无需,8
废弃,8
莫斯科,8
点,8
室温,8
复杂,8
成分,8
生物医学,8
NASA,8
飞行,8
既,8
照射,8
保护,8
健康,8
°,8
铝,8
氢气,8
电力,8
原型,8
环保,8
可达,8
卫星,8
没有,8
运动,8
六方,8
神经,8
再生,8
西班牙,8
工厂,8
把,8
外部,7
构成,7
欧洲,7
性质,7
甲烷,7
乙醇,7
加速,7
驱动,7
碳材料,7
很,7
好,7
通常,7
优势,7
％,7
瑞士联邦,7
像,7
长度,7
不会,7
避免,7
氮化,7
镓,7
表现,7
盐,7
原材料,7
其它,7
堆叠,7
常规,7
膨胀,7
带来,7
广阔,7
空间,7
创造,7
信号,7
热,7
效果,7
用作,7
仿生,7
纤维素,7
坚固,7
网络,7
氧,7
催化,7
穿戴,7
外,7
体积,7
可见光,7
改善,7
无人机,7
面料,7
国立,7
新一代,7
氧化物,7
薄片,7
微孔,7
受,7
资助,7
层状,7
又,7
制氢,7
该项,7
玻璃纤维,7
任何,7
澳大利亚,7
伤口,7
防止,7
氧化,7
剥离,7
最高,7
隐身,7
颜色,7
99%,7
缓解,7
轮胎,7
钛合金,7
全,7
热处理,7
变色,7
200,7
锌,7
元件,7
高精度,7
硬度,7
传输,7
平方厘米,7
甚至,7
水泥,7
试验,6
意大利,6
砷化镓,6
含有,6
带,6
几个,6
之后,6
德克萨斯,6
GaN,6
位置,6
转变,6
麻省理工学院,6
太阳,6
安全性,6
加入,6
固态,6
金刚石,6
内部,6
快,6
高出,6
软骨,6
磁场,6
重大,6
生物材料,6
限制,6
植入,6
微,6
操作,6
存储器,6
商业,6
防水,6
模型,6
薄,6
几乎,6
称为,6
一层,6
导电材料,6
仅为,6
明显,6
脉冲,6
次,6
Eurekalert,6
热量,6
轻,6
引入,6
可穿戴设备,6
分离,6
简单,6
机身,6
更高,6
教授,6
仍,6
智能手机,6
容量,6
产业,6
愈合,6
极大,6
固化,6
原始,6
经济,6
中国,6
调整,6
进展,6
出新,6
美国陆军,6
各类,6
赫兹,6
光伏,6
下降,6
生成,6
进程,6
发光材料,6
一定,6
过渡,6
烧结,6
 ,6
分解,6
法,6
界面,6
绝缘体,6
新思路,6
诱导,6
无,6
摄氏度,6
磁体,6
极端,6
形态,6
单层,6
变形,6
可折叠,6
车轮,6
轻质,6
纳米线,6
自愈,6
叶片,6
防护,6
磁性,6
磁性材料,6
窗户,6
导管,6
组合,6
预测,6
满足,6
发明,6
输出,6
出来,6
受损,6
则,6
面板,6
全氮,6
不锈钢,5
铜,5
量产,5
移动设备,5
轻量化,5
及其,5
光刻,5
英国剑桥大学,5
蒸发,5
替代品,5
天然气,5
吸附,5
两倍,5
CO2,5
改进,5
防弹衣,5
灵活,5
材料科学,5
理想,5
晶格,5
无法,5
复合物,5
清洁,5
芬兰,5
功率,5
体内,5
热能,5
暴露,5
运用,5
该款,5
溶解,5
铬,5
卡尔斯鲁厄,5
特殊,5
受到,5
能耗,5
二,5
红外光,5
适合,5
高度,5
简便,5
捕获,5
材质,5
克服,5
疏水,5
化学反应,5
人体,5
兼具,5
众多,5
经,5
包装,5
医学,5
加快,5
可逆,5
自主,5
氮,5
杂化,5
铂,5
近红外,5
高效率,5
存在,5
式,5
电量,5
伸缩,5
天然,5
劳伦斯,5
尔,5
整个,5
金属线,5
用来,5
发光,5
美国加州大学,5
机械性能,5
交联,5
元素,5
一氧化碳,5
混合物,5
生产成本,5
800,5
欧元,5
功率密度,5
电容器,5
2D,5
片,5
3D,5
更强,5
均,5
电脑,5
80%,5
三,5
静电,5
降温,5
可降解,5
镁,5
二氧化硅,5
10%,5
食品,5
银,5
20%,5
1000,5
医疗器械,5
动力,5
300,5
粘合剂,5
武器,5
刺激,5
整合,5
开辟,5
出能,5
单晶,5
光线,5
三星,5
荧光,5
市面上,5
恢复,5
头盔,5
即,5
高通量,5
90%,5
98%,5
潜在,5
对于,5
光源,5
加速器,5
棒,5
大批量生产,5
首个,5
启发,5
在内,5
打造,5
取得,5
选择性,5
印刷,5
美国哈佛大学,5
液晶,5
铋,5
状态,5
电容,5
纳米技术,5
固定,5
科罗拉多,5
小,5
癌症,5
涡轮,5
特征,5
毯,5
无毒,5
海绵状,5
抗辐射,5
人工合成,5
红外,5
多层,5
有利于,5
创建,5
火箭,5
声波,5
推广,5
在于,5
骨骼,5
一般,5
cnBeta2,5
探针,5
屏幕,5
GE9X,5
烯,5
零部件,4
防务,4
程度,4
框架,4
一系列,4
潜力,4
美国哥伦比亚大学,4
MOF,4
真空,4
高压,4
多余,4
大大,4
国防部,4
战场,4
边缘,4
大约,4
相对,4
分别,4
表层,4
维护,4
铍,4
生物降解,4
长时间,4
手术,4
之,4
站,4
样品,4
可靠性,4
部分,4
钠,4
单元,4
基本,4
将会,4
保障,4
钼,4
处于,4
验证,4
聚乙烯醇,4
均匀,4
更为,4
锡,4
转变成,4
排放,4
拉,4
更长,4
基质,4
施加,4
高弹性,4
粘合,4
p,4
理解,4
通用,4
贵金属,4
液滴,4
易于,4
正常,4
纸张,4
干燥,4
细,4
除,4
固体,4
铑,4
代替,4
利弗莫,4
气凝胶,4
新型材料,4
推进,4
布鲁克,4
海文,4
零,4
宽,4
量,4
抗,4
件,4
绿色,4
资源,4
电荷,4
刚性,4
借助,4
纤维材料,4
确定,4
如何,4
产物,4
能源消耗,4
高能量,4
军用,4
承受,4
波导,4
探测器,4
形式,4
电场,4
最新,4
大阪,4
机器学习,4
X射线,4
贴片,4
平板,4
g,4
迅速,4
微结构,4
耐,4
紫外光,4
心脏,4
昂贵,4
可延长,4
塑性,4
零件,4
苏黎世,4
效率高,4
选择,4
诸多,4
低廉,4
皱纹,4
晶粒,4
纺丝,4
一起,4
自毁,4
DNA,4
密歇根,4
太,4
转移,4
印刷技术,4
通信,4
50%,4
水中,4
主动,4
伪装,4
Cynora,4
当前,4
铟,4
彩色,4
升高,4
维持,4
之前,4
淡化,4
自动化,4
进口,4
降解,4
摩擦,4
车辆,4
自由电子,4
设施,4
华氏度,4
准备,4
机械能,4
反复,4
单,4
细菌,4
导体,4
天线,4
磁电,4
基金,4
切割,4
加拿大多伦多大学,4
学,4
新加坡,4
粘附,4
破坏,4
有毒,4
阿贡,4
阵列,4
电路,4
更快,4
器官,4
蛋白,4
高韧性,4
防火,4
认证,4
1200,4
稀土,4
稀土元素,4
消耗,4
硼,4
打破,4
石英,4
获取,4
坚硬,4
展示,4
波音公司,4
方案,4
立方,4
自旋,4
1.5,4
极限,4
联合开发,4
等离子体,4
高纯度,4
骨架,4
低于,4
价格,4
陶瓷材料,4
探测,4
显微,4
现在,4
石油,4
生化,4
面向,4
组件,4
直径约,4
各个,4
使得,4
模拟,4
或者,4
流动,4
声学,4
电池板,4
中小企业,4
全部,4
储氢,4
柔软,4
之一,4
cnBeta3,4
相当于,4
立方体,4
易,4
气溶胶,4
接近,4
集成电路,4
吸光,4
角度,4
图像,4
大脑,4
～,4
南京,4
指南,4
T800,4
复合型,4
特斯拉,4
铝合金,3
数量,3
会议,3
为期,3
设立,3
结果,3
半导体器件,3
HKUST,3
悬浮,3
捕捉,3
因,3
防弹,3
负重,3
介绍,3
柔韧性,3
舒适度,3
美国加州大学伯克利分校,3
前驱,3
体,3
重新,3
精确,3
定义,3
美国芝加哥大学,3
以色列,3
过滤,3
核心,3
金,3
水生,3
微粒,3
脱落,3
宾夕法尼亚州,3
柠檬酸,3
折射率,3
去除,3
来源,3
亚,3
扭转,3
出现,3
中国科学院,3
很大,3
成均馆,3
蜘蛛网,3
纳米管,3
高容量,3
发射,3
不易,3
排列,3
优良,3
热导率,3
申请,3
得,3
缺点,3
关节,3
生物体,3
管道,3
疾病,3
发挥,3
比例,3
多个,3
间,3
中科院,3
手段,3
钪,3
结晶,3
写入,3
纳秒,3
机制,3
奠定,3
石墨炔,3
巨大,3
高昂,3
工程学院,3
工程系,3
物料,3
覆盖,3
美国华盛顿大学,3
时其,3
杂质,3
匹配,3
两者,3
新途径,3
可能性,3
橡胶材料,3
压缩,3
证实,3
头发丝,3
即可,3
点亮,3
蚕丝,3
电导率,3
载体,3
交叉,3
电池容量,3
纳米尺度,3
相同,3
纹理,3
缠绕,3
毫克,3
一,3
能源部,3
无序,3
氟化,3
单壁,3
灵活性,3
便宜,3
传递,3
敏感,3
仿,3
AZO,3
蔚山,3
最佳,3
结果表明,3
特别,3
孔径,3
可控,3
决定,3
领导,3
合作伙伴,3
联盟,3
聚氨酯,3
绝缘材料,3
佐治亚,3
技术开发,3
