无人机,416
系统,349
导弹,243
飞行,229
美国,221
飞机,209
战斗机,198
航空,171
俄罗斯,149
空军,144
航空工业,142
发动机,137
信息网,134
试验,107
印度,102
作战,100
武器,89
空中,87
直升机,84
日本,84
发射,80
雷达,73
韩国,67
弹道导弹,61
美国空军,61
激光,58
安全,57
验证,57
防御,56
简报,55
小时,55
防空,52
自主,51
海军,51
朝鲜,50
无人,50
试射,45
美军,45
国防,45
远程,44
超声速,44
拦截,44
平台,43
地面,43
轰炸机,42
英国,41
俄,40
威胁,39
巡航导弹,37
监视,37
概念,37
通信,37
射程,36
首飞,35
机载,35
海上,35
网络,34
试飞,34
起飞,34
重量,34
评估,33
战术,33
运输机,33
推进,32
航程,32
战机,32
阶段,32
飞行器,32
可达,31
中心,31
美海军,31
指挥,30
军事,30
探测,30
数据,29
续航,29
传感器,29
侦察,29
预算,28
训练,28
反导,27
以色列,27
司令部,27
最,26
携带,26
机翼,26
波音,26
机,26
部队,26
有效载荷,25
公里,25
DARPA,25
NASA,24
旋翼,24
实施,24
制导,24
国防部,24
基地,24
马丁,24
卫星,24
洛马,23
首架,23
炸弹,23
需求,23
区域,23
中队,23
防务,23
有人,23
飞行员,23
方案,23
中国,23
洛克希德,23
波音公司,22
新一代,22
距离,22
混合,22
信息,22
工业,22
导弹系统,22
米格,22
最新,22
情报,22
空军基地,22
客机,21
空客,21
着陆,21
高空,21
通用,21
演习,21
现有,21
办公室,21
均,21
启动,20
防卫,20
动力,20
财年,20
苏,20
核武器,20
认证,20
100,20
识别,20
材料,20
精确,20
设备,19
枚,19
共同,19
综合,19
MQ,19
加油机,19
200,19
萨德,19
分钟,19
欧洲,19
武器系统,19
高度,19
海军陆战队,19
洲际,18
演示,18
软件,18
确定,18
雷神,18
优势,18
微型,18
飞行高度,18
500,18
电子战,18
当前,18
跟踪,18
系列,18
维护,18
特朗普,18
不仅,18
该项,18
燃料电池,18
则,18
2025,17
状态,17
总统,17
投放,17
多种,17
拉莫斯,17
两个,17
法国,17
按照,17
GPS,17
服务,17
曾,17
军方,17
300,17
初始,17
摧毁,16
重点,16
操作,16
垂直,16
着,16
空空导弹,16
军用,16
处于,16
型号,16
提出,16
配备,16
满足,16
最终,16
第,16
反,16
改进,16
敌方,16
该弹,16
高级,16
火箭,15
造成,15
机场,15
起降,15
移动,15
最高,15
第五代,15
BAE,15
配装,15
智能,15
举行,15
取代,15
B61,15
预警机,15
服役,15
属于,15
台风,15
太平洋,15
标准,15
3D打印,15
伊朗,15
空域,14
长航,14
模式,14
外,14
反舰导弹,14
名,14
布,14
陆基,14
潜在,14
透露,14
安装,14
器,14
拟于,14
整个,14
显示,14
•,14
核,14
FAA,14
马赫,13
一部分,13
图,13
式,13
模拟,13
航空航天,13
多个,13
红外,13
航母,13
航宇,13
复合材料,13
隐身,13
航空公司,13
展示,13
空中加油,13
关系,13
多用途,13
美国防部,13
接收,13
信号,13
北约,13
分别,13
一枚,13
MDA,13
地区,13
运输,13
光纤,13
实时,13
两种,13
保护,12
低成本,12
飞行速度,12
1000,12
为期,12
驾驶,12
30MKI,12
一架,12
第二阶段,12
全,12
陆军,12
电,12
高速,12
拟,12
鹰,12
组件,12
继续,12
空战,12
预警,12
目的,12
位置,12
行动,12
水下,12
战场,12
巡航,12
工厂,12
～,12
韩,12
解决方案,12
轻型,12
土耳其,12
德国,12
CH,12
出口,12
客户,12
导航,11
太阳能,11
加油,11
有关,11
250,11
超,11
争锋,11
驱动,11
自动,11
及其,11
对抗,11
现役,11
之一,11
年底,11
原子,11
拥有,11
类型,11
传输,11
因此,11
商业,11
操作员,11
体系,11
韩美,11
协助,11
重新,11
不断,11
干扰,11
中程,11
燃油,11
侦察机,11
数据链,11
美陆军,11
适应,11
机型,11
130,11
管理局,11
现已,11
35B,11
靶场,10
战斗,10
原型机,10
160,10
安全性,10
民用航空,10
AFRL,10
诺格,10
蜂群,10
原型,10
长,10
签订,10
监测,10
小,10
任何,10
省,10
搭载,10
共,10
总,10
准备,10
活动,10
局,10
装配,10
间,10
弹药,10
需,10
原因,10
申请,10
试验场,10
最新型,10
无线电,10
电子,10
轨道,10
2D,10
2014,10
大幅,10
阵风,10
澳大利亚,10
杀伤,10
航天,10
五角大楼,10
补给,10
叙利亚,10
战备,10
未,10
载人,10
士兵,10
KC,10
美国陆军,10
远距离,10
多项,10
400,9
年初,9
精度,9
标志,9
竞标,9
自卫队,9
汽车,9
数量,9
寻求,9
没有,9
电力,9
商用,9
现代化,9
由于,9
逐步,9
全面,9
如何,9
至少,9
各,9
部分,9
车辆,9
重大,9
样机,9
AN,9
侦查,9
空间,9
机队,9
武器装备,9
应,9
随着,9
军区,9
控制系统,9
时速,9
仅为,9
韩联社,9
涡轮,9
燃料,9
上空,9
感知,9
公开,9
氢,9
高达,9
53K,9
教练机,9
计算机,9
年内,9
首个,9
DRDO,9
自动化,9
合资,9
存在,9
零部件,9
改进型,8
弹头,8
GE,8
失败,8
投入使用,8
尺寸,8
此,8
延长,8
以便,8
实验,8
设计局,8
设施,8
条件,8
方向,8
订单,8
战斗部,8
AGM,8
JASSM,8
ER,8
装载,8
预定,8
陆地,8
碳纤维,8
中央,8
特点,8
全部,8
发生,8
1B,8
海域,8
投送,8
定位,8
年代,8
本土,8
授权,8
组建,8
俄罗斯国防部,8
弹,8
来袭,8
2021,8
高能,8
150,8
接受,8
分为,8
国产,8
北极,8
救援,8
机体,8
规划,8
低空,8
力量,8
高精度,8
~,8
考虑,8
无人驾驶,8
西部,8
连续飞行,8
风险,8
恢复,8
潜射,8
编队,8
抵达,8
对于,8
重型,8
 ,8
舰载,8
操控,8
试验机,8
东部,8
电池,8
程度,8
覆盖,8
取得,8
130J,8
火箭弹,8
降落,8
空地导弹,8
特种,8
已于,8
政策,8
性,8
MC,8
737MAX,8
两国,8
事故,8
韩美军,8
征询,8
购买,8
俄印,8
超音速,7
2023,7
俄军,7
一系列,7
事宜,7
气流,7
UAS,7
固定翼,7
螺旋桨,7
II,7
引导,7
路,7
框架,7
乘客,7
制造商,7
自由,7
民用,7
襟翼,7
称该,7
舰船,7
地形,7
GBU,7
35A,7
附近,7
MIT,7
地图,7
两家,7
测量,7
拨款,7
条约,7
2024,7
助推,7
滑翔,7
功能,7
