材料,213
石墨烯,99
纳米,79
中国,55
美国,48
金属,42
新材料,36
复合材料,32
3D打印,22
设备,21
电子,20
产业,19
碳纳米管,19
催化剂,18
光,18
传感器,18
汽车,17
生物,16
电池,15
中心,15
玻璃,15
速度,14
薄膜,14
器件,14
能量,14
原子,13
不仅,13
发明,13
二维,13
广泛,13
系统,13
机器人,13
海水,13
晶体管,13
厚度,12
超材料,12
表面,12
药物,12
拥有,12
纳米材料,12
新华社,12
激光,12
纳米技术,12
环境,12
廉价,11
把,11
成像,11
大,11
一样,11
物体,11
能源,11
热,11
纤维,11
检测,11
晶体,11
最新,10
太阳能电池,10
更加,10
中科院,10
很,10
创造,10
像,10
非常,10
驱动,10
航空航天,10
光学,10
硅,10
德国,10
教授,10
超导,10
化学,9
强度,9
粒子,9
飞机,9
这些,9
智能,9
混合,9
超,9
导电,9
们,9
碳,9
网易,9
高分子,9
打印,9
如,9
人工,9
皮肤,9
认为,9
压力,9
温度,9
重点,9
涂层,9
吸附,9
太阳能,9
纤维素,9
钛,8
联盟,8
成立,8
专家,8
美国斯坦福大学,8
带来,8
诊断,8
重大,8
但,8
重量,8
聚合物,8
首个,8
芯片,8
探索,8
电子设备,8
日本,8
液态,8
转换,8
新一代,8
发生,8
取得,8
新华网,8
大规模,8
发光,8
树脂,8
高温,8
工业,8
涂料,8
塑料,8
北京,7
过滤,7
举行,7
构成,7
更好,7
弹性,7
一,7
范围,7
透明,7
具备,7
完全,7
低成本,7
超薄,7
性,7
化疗,7
特殊,7
甚至,7
这是,7
最,7
手机,7
热电,7
有着,7
自动,7
简单,7
膜,7
天然,7
小组,7
中国科学院,7
开辟,7
催化,7
燃料电池,7
运动,7
巴西,7
青岛,7
有机,7
复合,7
指出,7
碳纤维,7
机器,7
多,7
金,7
磁性,7
共同,6
有限公司,6
空气,6
精确,6
意义,6
科研,6
用来,6
超级电容器,6
电动汽车,6
变形,6
只有,6
理论,6
英国,6
理工学院,6
癌细胞,6
多种,6
治疗,6
联合,6
弯曲,6
不会,6
参考消息,6
新闻,6
中据,6
液体,6
颜色,6
人民网,6
固态,6
基,6
100,6
方向,6
来自,6
韩国,6
含有,6
任何,6
航空,6
铝,6
工厂,6
发出,6
牙齿,6
增加,6
清华大学,6
车辆,6
肿瘤,6
工程,6
物质,6
加工,6
国防,6
和讯网,6
铀,6
因此,6
医疗,6
三维,6
分子,6
平台,6
活性,5
反应,5
效果,5
两种,5
硒,5
高度,5
结果,5
新型材料,5
信息,5
快,5
激光器,5
立,5
显示屏,5
氧化物,5
储能,5
充电,5
好,5
以上,5
优势,5
电子器件,5
属性,5
内部,5
实验,5
产学研,5
加拿大,5
提出,5
稳定,5
固体,5
澳大利亚,5
一条,5
许多,5
电磁,5
碳材料,5
小型,5
合金,5
摄氏度,5
条件,5
生物医学,5
阳光,5
人体,5
光电,5
迈出,5
一步,5
在线,5
 ,5
研究员,5
环保,5
道路,5
节能,5
体,5
全新,5
人造,5
变化,5
可穿戴设备,5
科技部,5
纳米线,5
适用,5
气体,5
人们,5
超过,5
容易,5
及其,5
大会,5
无机,5
动力,5
中新网,5
经济,5
之一,5
大小,5
指纹,5
二氧化碳,5
期刊,5
微小,5
造出,5
灵活,5
路线,5
声波,5
敏感,5
义肢,5
装备,5
着,5
理工大学,5
传输,5
可见光,5
细菌,5
纳米管,5
可用,5
木材,5
散热,5
开关,5
非,4
贵金属,4
氧化,4
又,4
起到,4
磁场,4
掺杂,4
京津冀,4
推进,4
创建,4
对于,4
出现,4
手术,4
论文,4
一期,4
超轻,4
加入,4
多层,4
半导体,4
更大,4
高质量,4
激光束,4
宾夕法尼亚州,4
上海,4
电极,4
氮,4
用作,4
碳纳米,4
电容,4
使用寿命,4
穿戴,4
微,4
美国能源部,4
单个,4
发电,4
黄金,4
癌症,4
热量,4
天线,4
外,4
或者,4
回收,4
薄,4
促进,4
打破,4
真正,4
使得,4
纳米级,4
石墨,4
紫外线,4
多个,4
西班牙,4
提取,4
脉冲,4
新能源,4
关键,4
金刚石,4
元素,4
一项,4
潜在,4
德克萨斯,4
凝胶,4
学生,4
而成,4
二氧化硅,4
纳米尺度,4
当中,4
其它,4
成分,4
反射,4
直径,4
水泥,4
产业化,4
日前,4
制冷,4
给,4
机制,4
无,4
通讯,4
情况,4
毒性,4
无法,4
机翼,4
行业,4
升级,4
关注,4
要,4
混合材料,4
沾,4
瑞典,4
光源,4
改善,4
颗粒,4
断裂,4
最终,4
新技术,4
莱斯,4
患者,4
细胞,4
小时,4
陶瓷,4
物理,4
学院,4
尺寸,4
英寸,4
潜艇,4
防止,4
肌肉,4
领导,4
织物,4
特点,4
超级,4
运用,4
时间,4
自然界,4
来源,4
收集,4
他们,4
船舶,4
类,4
层状,4
安全,4
橡胶,4
墨水,4
全,4
拉伸,4
电子学,4
技术创新,4
抗菌,4
不锈钢,4
探测,4
调节,4
表现,4
著名,4
重金属,4
绿色,4
科技情报,4
每日,4
快报,4
建筑物,4
新进展,4
学,4
集团,4
铜,4
进展,4
导线,4
基因,4
课题组,4
镍,3
还原,3
防护,3
既,3
杀灭,3
医用,3
净化,3
一起,3
论坛,3
资源,3
机遇,3
荧光,3
前所未有,3
来说,3
临床,3
加州大学洛杉矶分校,3
探测器,3
燃料,3
折纸,3
撞击,3
每,3
起来,3
硅酸盐,3
介孔,3
电化学,3
超强,3
只,3
需,3
即可,3
续航,3
体积,3
规模,3
现有,3
微米,3
仅为,3
轻质,3
此外,3
循环,3
硼,3
潜力,3
预测,3
帝国,3
精准,3
投送,3
红外线,3
加热,3
进入,3
航天,3
细微,3
氢,3
金属粉末,3
生成,3
解决方案,3
钻石,3
碳原子,3
排列,3
特别,3
1000,3
即使,3
正式,3
标准,3
昂贵,3
建立,3
毫米,3
近日,3
单层,3
东北大学,3
复杂,3
通常,3
诸多,3
称为,3
大幅提高,3
硬度,3
单晶,3
突破性,3
丰富,3
外墙,3
柔软,3
型,3
接近,3
淡化,3
优点,3
法,3
接触,3
展示,3
触控,3
拓展,3
计算机芯片,3
自我,3
镓,3
当,3
物理学家,3
美国加州大学,3
商业,3
某些,3
显示,3
随着,3
家庭,3
如何,3
防伪,3
尺度,3
理想,3
融合,3
工信部,3
十三,3
五,3
规划,3
转型,3
辐射,3
然后,3
现实,3
有害,3
脱盐,3
饮用水,3
％,3
美国哈佛大学,3
修补,3
合作开发,3
半,3
铝合金,3
水中,3
框架,3
储存,3
难题,3
效应,3
造成,3
正常,3
以往,3
曼彻斯特大学,3
双方,3
体内,3
引起,3
照射,3
识别,3
钙钛矿,3
超导体,3
量子,3
计算机,3
最近,3
变色龙,3
分布,3
敌方,3
声呐,3
智能手机,3
变得,3
这个,3
自身,3
体系,3
传送,3
代替,3
北京大学,3
公布,3
电能,3
爆炸,3
院士,3
容量,3
选择性,3
由于,3
均,3
造价,3
系列,3
一系列,3
因,3
电力,3
贝壳,3
性质,3
开创,3
最高,3
原料,3
降温,3
形状,3
3D,3
数据,3
光子,3
植入,3
启动,3
原材料,3
联邦,3
我们,3
观察,3
离,3
光谱,3
密度,3
遇到,3
呈现,3
成,3
胶水,3
科学技术,3
学术期刊,3
还有,3
改进,3
即,3
热固性,3
新思路,3
熔融,3
水,3
隔热,3
反应堆,3
标志,3
更优,3
各种,3
计算,3
可控,3
转变,3
常温下,3
片,3
数据库,3
荷兰,3
铁基,3
室温,3
主要,3
此,3
美国康奈尔大学,3
表明,3
尾迹,3
微型,3
形变,3
木质,3
一新,3
灯丝,3
增材,3
工程学院,3
一款,3
DNA,3
全色,3
活性中心,2
参考,2
酶,2
钴,2
配体,2
民用,2
